# 宇宙引擎幾何連續介質雙波對比實驗數據 (修正版)
# 基礎剛度 alpha_base,0.12
# 非線性剛度 k_quad,0.015
# 重力波初始振幅,0.2
# 測得剪切光速 c_e,0.691512
# 測得重力波速 c_g,0.646880

Time(s),Light_r_0,Light_r_1,Light_r_2,Light_r_3,Light_r_4,Light_r_5,Light_r_6,Light_r_7,Light_r_8,Light_r_9,Light_r_10,Light_r_11,Light_r_12,Light_r_13,Light_r_14,Light_r_15,Light_r_16,Light_r_17,Light_r_18,Light_r_19,Light_r_20,Light_r_21,Light_r_22,Light_r_23,Light_r_24,Light_r_25,Light_r_26,Light_r_27,Light_r_28,Light_r_29,Light_r_30,Light_r_31,Grav_r_0,Grav_r_1,Grav_r_2,Grav_r_3,Grav_r_4,Grav_r_5,Grav_r_6,Grav_r_7,Grav_r_8,Grav_r_9,Grav_r_10,Grav_r_11,Grav_r_12,Grav_r_13,Grav_r_14,Grav_r_15,Grav_r_16,Grav_r_17,Grav_r_18,Grav_r_19,Grav_r_20,Grav_r_21,Grav_r_22,Grav_r_23,Grav_r_24,Grav_r_25,Grav_r_26,Grav_r_27,Grav_r_28,Grav_r_29,Grav_r_30,Grav_r_31
6.8400,4.914647e-03,3.738891e-02,4.248431e-02,1.855628e-02,1.431213e-03,5.773335e-03,3.188559e-03,9.905649e-04,2.045487e-04,3.006111e-05,3.274092e-06,2.720040e-07,1.763178e-08,9.086927e-10,3.783868e-11,1.291133e-12,3.655457e-14,8.683511e-16,1.748216e-17,3.010158e-19,4.469604e-21,5.764051e-23,6.482623e-25,6.356841e-27,5.409117e-29,3.956010e-31,2.449229e-33,1.222439e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.669831e-06,1.310541e-02,1.125782e-02,3.945258e-02,5.591054e-02,2.099587e-02,6.991202e-03,7.438133e-03,2.450644e-03,4.432652e-04,5.035014e-05,3.834108e-06,2.040435e-07,7.824916e-09,2.216700e-10,4.738571e-12,7.788865e-14,1.001369e-15,1.022348e-17,8.412096e-20,5.766483e-22,1.426887e-23,1.829753e-24,6.689935e-26,1.421604e-27,2.113039e-29,2.354938e-31,2.010173e-33,1.415454e-35,1.792769e-37,0.000000e+00,0.000000e+00
6.8600,4.870925e-03,3.732784e-02,4.254154e-02,1.872269e-02,1.326527e-03,5.757849e-03,3.200713e-03,9.984903e-04,2.069270e-04,3.051468e-05,3.334763e-06,2.779935e-07,1.808294e-08,9.352746e-10,3.908816e-11,1.338771e-12,3.804887e-14,9.073975e-16,1.834151e-17,3.171038e-19,4.728090e-21,6.123215e-23,6.916165e-25,6.811521e-27,5.821557e-29,4.276599e-31,2.659613e-33,1.336215e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.766308e-06,1.334539e-02,1.290667e-02,3.817262e-02,5.583300e-02,2.129102e-02,6.856882e-03,7.423826e-03,2.455740e-03,4.453072e-04,5.069326e-05,3.868650e-06,2.063480e-07,7.932215e-09,2.252796e-10,4.828679e-12,7.959692e-14,1.026374e-15,1.051126e-17,8.676794e-20,5.972244e-22,1.514128e-23,1.942945e-24,7.133097e-26,1.522320e-27,2.272633e-29,2.543973e-31,2.181031e-33,1.533618e-35,2.122811e-37,0.000000e+00,0.000000e+00
6.8800,4.826863e-03,3.726358e-02,4.259530e-02,1.888788e-02,1.221497e-03,5.741969e-03,3.212792e-03,1.006446e-03,2.093259e-04,3.097395e-05,3.396418e-06,2.841016e-07,1.854468e-08,9.625768e-10,4.037620e-11,1.388063e-12,3.960095e-14,9.481116e-16,1.924114e-17,3.340142e-19,5.000912e-21,6.503891e-23,7.377637e-25,7.297587e-27,6.264397e-29,4.622340e-31,2.887516e-33,1.460045e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.864343e-06,1.358448e-02,1.455345e-02,3.689294e-02,5.575427e-02,2.158558e-02,6.722397e-03,7.409390e-03,2.460820e-03,4.473540e-04,5.103815e-05,3.903453e-06,2.086751e-07,8.040821e-09,2.289426e-10,4.920356e-12,8.133858e-14,1.051961e-15,1.080772e-17,8.948771e-20,6.182141e-22,1.606378e-23,2.062827e-24,7.604540e-26,1.629919e-27,2.443875e-29,2.747689e-31,2.365969e-33,1.661974e-35,2.488137e-37,0.000000e+00,0.000000e+00
6.9000,4.782467e-03,3.719614e-02,4.264560e-02,1.905182e-02,1.116132e-03,5.725695e-03,3.224794e-03,1.014432e-03,2.117454e-04,3.143899e-05,3.459072e-06,2.903305e-07,1.901721e-08,9.906171e-10,4.170389e-11,1.439062e-12,4.121289e-14,9.905609e-16,2.018284e-17,3.517871e-19,5.288830e-21,6.907316e-23,7.868770e-25,7.817127e-27,6.739803e-29,4.995144e-31,3.134348e-33,1.594789e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.961127e-06,1.382265e-02,1.619810e-02,3.561357e-02,5.567435e-02,2.187954e-02,6.587748e-03,7.394824e-03,2.465886e-03,4.494058e-04,5.138481e-05,3.938515e-06,2.110253e-07,8.150764e-09,2.326592e-10,5.013628e-12,8.311581e-14,1.078131e-15,1.111095e-17,9.231336e-20,6.402378e-22,1.703475e-23,2.189827e-24,8.106019e-26,1.744843e-27,2.627580e-29,2.967196e-31,2.566113e-33,1.801388e-35,2.891711e-37,0.000000e+00,0.000000e+00
6.9200,4.737740e-03,3.712555e-02,4.269243e-02,1.921452e-02,1.010436e-03,5.709026e-03,3.236717e-03,1.022447e-03,2.141858e-04,3.190984e-05,3.522737e-06,2.966823e-07,1.950075e-08,1.019414e-09,4.307237e-11,1.491823e-12,4.288688e-14,1.034815e-15,2.116848e-17,3.704643e-19,5.592645e-21,7.334797e-23,8.391397e-25,8.372365e-27,7.250087e-29,5.397059e-31,3.401636e-33,1.741377e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.059436e-06,1.405991e-02,1.784058e-02,3.433454e-02,5.559324e-02,2.217290e-02,6.452940e-03,7.380128e-03,2.470937e-03,4.514623e-04,5.173323e-05,3.973841e-06,2.133984e-07,8.262042e-09,2.364313e-10,5.108552e-12,8.492816e-14,1.104938e-15,1.142309e-17,9.521180e-20,6.627785e-22,1.806550e-23,2.324350e-24,8.639131e-26,1.867594e-27,2.824624e-29,3.203672e-31,2.782676e-33,1.952789e-35,3.336946e-37,0.000000e+00,0.000000e+00
6.9400,4.692688e-03,3.705185e-02,4.273583e-02,1.937595e-02,9.044165e-04,5.691960e-03,3.248561e-03,1.030493e-03,2.166470e-04,3.238656e-05,3.587428e-06,3.031590e-07,1.999555e-08,1.048986e-09,4.448281e-11,1.546404e-12,4.462518e-14,1.080948e-15,2.220000e-17,3.900900e-19,5.913197e-21,7.787709e-23,8.947465e-25,8.965665e-27,7.797721e-29,5.830285e-31,3.691019e-33,1.900815e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.156460e-06,1.429625e-02,1.948084e-02,3.305586e-02,5.551093e-02,2.246565e-02,6.317971e-03,7.365302e-03,2.475972e-03,4.535236e-04,5.208343e-05,4.009430e-06,2.157949e-07,8.374688e-09,2.402589e-10,5.205086e-12,8.677781e-14,1.132368e-15,1.174369e-17,9.819626e-20,6.860429e-22,1.915602e-23,2.466825e-24,9.206204e-26,1.998675e-27,3.035954e-29,3.458383e-31,3.016959e-33,2.117189e-35,3.827551e-37,0.000000e+00,0.000000e+00
6.9600,4.647313e-03,3.697505e-02,4.277578e-02,1.953612e-02,7.980801e-04,5.674498e-03,3.260323e-03,1.038567e-03,2.191292e-04,3.286921e-05,3.653158e-06,3.097629e-07,2.050184e-08,1.079353e-09,4.593639e-11,1.602864e-12,4.643011e-14,1.129034e-15,2.327945e-17,4.107100e-19,6.251368e-21,8.267505e-23,9.539028e-25,9.599544e-27,8.385346e-29,6.297181e-31,4.004269e-33,2.074194e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.253114e-06,1.453166e-02,2.111883e-02,3.177758e-02,5.542742e-02,2.275777e-02,6.182847e-03,7.350346e-03,2.480992e-03,4.555898e-04,5.243540e-05,4.045285e-06,2.182148e-07,8.488716e-09,2.441416e-10,5.303313e-12,8.866389e-14,1.160422e-15,1.207191e-17,1.012734e-19,7.105481e-22,2.030147e-23,2.617630e-24,9.809130e-26,2.138620e-27,3.262554e-29,3.732697e-31,3.270366e-33,2.295681e-35,4.367550e-37,0.000000e+00,0.000000e+00
6.9800,4.601622e-03,3.689518e-02,4.281231e-02,1.969500e-02,6.914330e-04,5.656637e-03,3.272003e-03,1.046671e-03,2.216324e-04,3.335785e-05,3.719942e-06,3.164961e-07,2.101986e-08,1.110534e-09,4.743436e-11,1.661262e-12,4.830408e-14,1.179152e-15,2.440894e-17,4.323725e-19,6.608087e-21,8.775718e-23,1.016827e-24,1.027668e-26,9.015781e-29,6.800278e-31,4.343291e-33,2.262693e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.351243e-06,1.476615e-02,2.275452e-02,3.049970e-02,5.534271e-02,2.304926e-02,6.047565e-03,7.335258e-03,2.485996e-03,4.576607e-04,5.278916e-05,4.081407e-06,2.206584e-07,8.604118e-09,2.480824e-10,5.403261e-12,9.058943e-14,1.189112e-15,1.240819e-17,1.044233e-19,7.355704e-22,2.151962e-23,2.777295e-24,1.044988e-25,2.288017e-27,3.505501e-29,4.028066e-31,3.544415e-33,2.489443e-35,4.961319e-37,0.000000e+00,0.000000e+00
7.0000,4.555617e-03,3.681228e-02,4.284543e-02,1.985259e-02,5.844819e-04,5.638378e-03,3.283598e-03,1.054803e-03,2.241568e-04,3.385252e-05,3.787793e-06,3.233610e-07,2.154985e-08,1.142549e-09,4.897796e-11,1.721661e-12,5.024957e-14,1.231383e-15,2.559068e-17,4.551276e-19,6.984327e-21,9.313964e-23,1.083750e-24,1.099991e-26,9.692041e-29,7.342293e-31,4.710141e-33,2.467590e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.449432e-06,1.499969e-02,2.438785e-02,2.922227e-02,5.525678e-02,2.334012e-02,5.912132e-03,7.320038e-03,2.490984e-03,4.597364e-04,5.314471e-05,4.117797e-06,2.231257e-07,8.720924e-09,2.520810e-10,5.504944e-12,9.255183e-14,1.218481e-15,1.275420e-17,1.076923e-19,7.614198e-22,2.280240e-23,2.946427e-24,1.113110e-25,2.447490e-27,3.765925e-29,4.346041e-31,3.840728e-33,2.699753e-35,5.613602e-37,0.000000e+00,0.000000e+00
7.0200,4.509304e-03,3.672636e-02,4.287515e-02,2.000888e-02,4.772332e-04,5.619720e-03,3.295108e-03,1.062964e-03,2.267024e-04,3.435328e-05,3.856726e-06,3.303597e-07,2.209207e-08,1.175418e-09,5.056849e-11,1.784126e-12,5.226916e-14,1.285812e-15,2.682696e-17,4.790283e-19,7.381112e-21,9.883945e-23,1.154916e-24,1.177227e-26,1.041734e-28,7.926137e-31,5.107032e-33,2.690263e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.547667e-06,1.523230e-02,2.601879e-02,2.794531e-02,5.516965e-02,2.363032e-02,5.776547e-03,7.304688e-03,2.495956e-03,4.618168e-04,5.350204e-05,4.154458e-06,2.256172e-07,8.839137e-09,2.561380e-10,5.608375e-12,9.455544e-14,1.248540e-15,1.310953e-17,1.110209e-19,7.883031e-22,2.415626e-23,3.125252e-24,1.185496e-25,2.617675e-27,4.045035e-29,4.688323e-31,4.161056e-33,2.927991e-35,5.970206e-37,0.000000e+00,0.000000e+00
7.0400,4.462688e-03,3.663745e-02,4.290147e-02,2.016387e-02,3.696936e-04,5.600661e-03,3.306531e-03,1.071153e-03,2.292692e-04,3.486020e-05,3.926755e-06,3.374945e-07,2.264677e-08,1.209163e-09,5.220727e-11,1.848723e-12,5.436551e-14,1.342526e-15,2.812019e-17,5.041293e-19,7.799515e-21,1.048746e-22,1.230584e-24,1.259697e-26,1.119512e-28,8.554936e-31,5.536346e-33,2.932209e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.645930e-06,1.546395e-02,2.764728e-02,2.666885e-02,5.508129e-02,2.391988e-02,5.640813e-03,7.289205e-03,2.500912e-03,4.639020e-04,5.386119e-05,4.191390e-06,2.281330e-07,8.958800e-09,2.602545e-10,5.713596e-12,9.659981e-14,1.279250e-15,1.347375e-17,1.144553e-19,8.156001e-22,2.558444e-23,3.314528e-24,1.262426e-25,2.799285e-27,4.344147e-29,5.056695e-31,4.507292e-33,3.175648e-35,6.224552e-37,0.000000e+00,0.000000e+00
7.0600,4.415772e-03,3.654558e-02,4.292442e-02,2.031753e-02,2.618699e-04,5.581202e-03,3.317865e-03,1.079369e-03,2.318575e-04,3.537332e-05,3.997896e-06,3.447679e-07,2.321421e-08,1.243805e-09,5.389566e-11,1.915519e-12,5.654137e-14,1.401617e-15,2.947286e-17,5.304883e-19,8.240665e-21,1.112640e-22,1.311028e-24,1.347743e-26,1.202904e-28,9.232035e-31,6.000651e-33,3.195042e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.743273e-06,1.569466e-02,2.927329e-02,2.539291e-02,5.499170e-02,2.420877e-02,5.504932e-03,7.273589e-03,2.505851e-03,4.659918e-04,5.422215e-05,4.228596e-06,2.306732e-07,9.079912e-09,2.644316e-10,5.820622e-12,9.868365e-14,1.310719e-15,1.384814e-17,1.179890e-19,8.445514e-22,2.710309e-23,3.514811e-24,1.344148e-25,2.993043e-27,4.664631e-29,5.453068e-31,4.881449e-33,3.444334e-35,6.489328e-37,0.000000e+00,0.000000e+00
7.0800,4.368561e-03,3.645078e-02,4.294400e-02,2.046987e-02,1.537688e-04,5.561341e-03,3.329109e-03,1.087614e-03,2.344673e-04,3.589271e-05,4.070163e-06,3.521821e-07,2.379465e-08,1.279366e-09,5.563506e-11,1.984585e-12,5.879959e-14,1.463177e-15,3.088756e-17,5.581656e-19,8.705745e-21,1.180276e-22,1.396539e-24,1.441730e-26,1.292302e-28,9.961027e-31,6.502708e-33,3.480509e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.840143e-06,1.592440e-02,3.089677e-02,2.411752e-02,5.490088e-02,2.449699e-02,5.368906e-03,7.257841e-03,2.510773e-03,4.680863e-04,5.458490e-05,4.266077e-06,2.332380e-07,9.202495e-09,2.686686e-10,5.929479e-12,1.008104e-13,1.342866e-15,1.423185e-17,1.216551e-19,8.739163e-22,2.869606e-23,3.726756e-24,1.430966e-25,3.199731e-27,5.007962e-29,5.879518e-31,5.285719e-33,3.735790e-35,6.765445e-37,0.000000e+00,0.000000e+00
7.1000,4.321061e-03,3.635309e-02,4.296023e-02,2.062086e-02,4.539696e-05,5.541078e-03,3.340262e-03,1.095885e-03,2.370985e-04,3.641842e-05,4.143570e-06,3.597395e-07,2.438837e-08,1.315868e-09,5.742689e-11,2.055994e-12,6.114309e-14,1.527306e-15,3.236700e-17,5.872239e-19,9.195999e-21,1.251865e-22,1.487423e-24,1.542042e-26,1.388124e-28,1.074576e-30,7.045494e-33,3.790499e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.936528e-06,1.615318e-02,3.251767e-02,2.284271e-02,5.480885e-02,2.478454e-02,5.232736e-03,7.241958e-03,2.515678e-03,4.701854e-04,5.494947e-05,4.303833e-06,2.358275e-07,9.326534e-09,2.729683e-10,6.040238e-12,1.029801e-13,1.375744e-15,1.462445e-17,1.254138e-19,9.045220e-22,3.037627e-23,3.950969e-24,1.523172e-25,3.420199e-27,5.375704e-29,6.338235e-31,5.722456e-33,4.051899e-35,7.053968e-37,0.000000e+00,0.000000e+00
7.1200,4.273274e-03,3.625251e-02,4.297312e-02,2.077051e-02,6.323869e-05,5.520413e-03,3.351321e-03,1.104184e-03,2.397514e-04,3.695050e-05,4.218133e-06,3.674427e-07,2.499564e-08,1.353335e-09,5.927264e-11,2.129818e-12,6.357493e-14,1.594105e-15,3.391400e-17,6.177292e-19,9.712731e-21,1.327629e-22,1.584005e-24,1.649092e-26,1.490815e-28,1.159035e-30,7.632208e-33,4.127053e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.003380e-05,1.638099e-02,3.413595e-02,2.156850e-02,5.471557e-02,2.507139e-02,5.096426e-03,7.225943e-03,2.520565e-03,4.722892e-04,5.531586e-05,4.341866e-06,2.384423e-07,9.452080e-09,2.773288e-10,6.152898e-12,1.051919e-13,1.409409e-15,1.502764e-17,1.292652e-19,9.359549e-22,3.215018e-23,4.188006e-24,1.621133e-25,3.655304e-27,5.769537e-29,6.831605e-31,6.194165e-33,4.394689e-35,7.356049e-37,0.000000e+00,0.000000e+00
7.1400,4.225207e-03,3.614909e-02,4.298268e-02,2.091880e-02,1.721313e-04,5.499344e-03,3.362287e-03,1.112509e-03,2.424260e-04,3.748903e-05,4.293867e-06,3.752940e-07,2.561673e-08,1.391789e-09,6.117379e-11,2.206137e-12,6.609822e-14,1.663679e-15,3.553151e-17,6.497502e-19,1.025731e-20,1.407801e-22,1.686629e-24,1.763315e-26,1.600851e-28,1.249923e-30,8.266296e-33,4.492378e-35,1.229794e-38,0.000000e+00,0.000000e+00,0.000000e+00,1.013009e-05,1.660783e-02,3.575157e-02,2.029493e-02,5.462104e-02,2.535755e-02,4.959978e-03,7.209793e-03,2.525435e-03,4.743975e-04,5.568408e-05,4.380180e-06,2.410823e-07,9.579139e-09,2.817542e-10,6.267445e-12,1.074470e-13,1.443832e-15,1.544183e-17,1.332753e-19,9.686285e-22,3.402103e-23,4.438927e-24,1.725128e-25,3.906008e-27,6.191253e-29,7.362131e-31,6.703577e-33,4.766355e-35,7.673231e-37,0.000000e+00,0.000000e+00
7.1600,4.176863e-03,3.604285e-02,4.298892e-02,2.106573e-02,2.812740e-04,5.477872e-03,3.373156e-03,1.120860e-03,2.451224e-04,3.803405e-05,4.370788e-06,3.832960e-07,2.625194e-08,1.431254e-09,6.313190e-11,2.285027e-12,6.871623e-14,1.736137e-15,3.722256e-17,6.833588e-19,1.083118e-20,1.492627e-22,1.795659e-24,1.885174e-26,1.718740e-28,1.347712e-30,8.951464e-33,4.888857e-35,2.614581e-38,0.000000e+00,0.000000e+00,0.000000e+00,1.022584e-05,1.683369e-02,3.736449e-02,1.902202e-02,5.452528e-02,2.564301e-02,4.823392e-03,7.193509e-03,2.530287e-03,4.765104e-04,5.605412e-05,4.418775e-06,2.437478e-07,9.707712e-09,2.862430e-10,6.383963e-12,1.097481e-13,1.479014e-15,1.586662e-17,1.373517e-19,1.002129e-21,3.600174e-23,4.704135e-24,1.835561e-25,4.173290e-27,6.642763e-29,7.932533e-31,7.253594e-33,5.169257e-35,8.006890e-37,0.000000e+00,0.000000e+00
7.1800,4.128247e-03,3.593381e-02,4.299186e-02,2.121128e-02,3.906599e-04,5.455996e-03,3.383928e-03,1.129237e-03,2.478407e-04,3.858563e-05,4.448912e-06,3.914512e-07,2.690155e-08,1.471756e-09,6.514856e-11,2.366570e-12,7.143229e-14,1.811593e-15,3.899035e-17,7.186301e-19,1.143584e-20,1.582368e-22,1.911479e-24,2.015163e-26,1.845023e-28,1.452909e-30,9.691698e-33,5.319067e-35,4.167707e-38,0.000000e+00,0.000000e+00,0.000000e+00,1.032243e-05,1.705856e-02,3.897465e-02,1.774979e-02,5.442826e-02,2.592775e-02,4.686672e-03,7.177089e-03,2.535122e-03,4.786278e-04,5.642600e-05,4.457651e-06,2.464388e-07,9.837834e-09,2.907963e-10,6.502521e-12,1.120944e-13,1.515064e-15,1.630200e-17,1.415869e-19,1.036871e-21,3.807293e-23,4.984541e-24,1.952786e-25,4.458223e-27,7.126076e-29,8.545712e-31,7.847359e-33,5.605956e-35,8.358521e-37,0.000000e+00,0.000000e+00
7.2000,4.079363e-03,3.582202e-02,4.299152e-02,2.135544e-02,5.002819e-04,5.433715e-03,3.394602e-03,1.137640e-03,2.505809e-04,3.914381e-05,4.528253e-06,3.997622e-07,2.756585e-08,1.513318e-09,6.722538e-11,2.450850e-12,7.424986e-14,1.890164e-15,4.083819e-17,7.556428e-19,1.207287e-20,1.677295e-22,2.034497e-24,2.153804e-26,1.980278e-28,1.566058e-30,1.049129e-32,5.785788e-35,5.903646e-38,0.000000e+00,0.000000e+00,0.000000e+00,1.041892e-05,1.728244e-02,4.058202e-02,1.647828e-02,5.433000e-02,2.621178e-02,4.549819e-03,7.160535e-03,2.539938e-03,4.807498e-04,5.679970e-05,4.496815e-06,2.491557e-07,9.969519e-09,2.954161e-10,6.623091e-12,1.144883e-13,1.551873e-15,1.674838e-17,1.459411e-19,1.072853e-21,4.027012e-23,5.281051e-24,2.077221e-25,4.761910e-27,7.643400e-29,9.204741e-31,8.488245e-33,6.079211e-35,8.729734e-37,0.000000e+00,0.000000e+00
7.2200,4.030218e-03,3.570750e-02,4.298790e-02,2.149822e-02,6.101329e-04,5.411029e-03,3.405174e-03,1.146068e-03,2.533431e-04,3.970867e-05,4.608828e-06,4.082316e-07,2.824515e-08,1.555967e-09,6.936404e-11,2.537952e-12,7.717254e-14,1.971972e-15,4.276953e-17,7.944789e-19,1.274394e-20,1.777698e-22,2.165142e-24,2.301651e-26,2.125120e-28,1.687740e-30,1.135485e-32,6.292026e-35,7.838102e-38,0.000000e+00,0.000000e+00,0.000000e+00,1.051528e-05,1.750533e-02,4.218655e-02,1.520750e-02,5.423047e-02,2.649508e-02,4.412835e-03,7.143845e-03,2.544735e-03,4.828762e-04,5.717525e-05,4.536261e-06,2.518989e-07,1.010277e-08,3.001022e-10,6.745715e-12,1.169273e-13,1.589522e-15,1.720747e-17,1.504145e-19,1.109870e-21,4.259980e-23,5.594526e-24,2.209284e-25,5.085564e-27,8.196999e-29,9.912995e-31,9.179876e-33,6.591991e-35,9.122431e-37,0.000000e+00,0.000000e+00
7.2400,3.980814e-03,3.559027e-02,4.298102e-02,2.163959e-02,7.202061e-04,5.387938e-03,3.415646e-03,1.154520e-03,2.561273e-04,4.028026e-05,4.690653e-06,4.168621e-07,2.893975e-08,1.599728e-09,7.156625e-11,2.627966e-12,8.020400e-14,2.057143e-15,4.478796e-17,8.352241e-19,1.345079e-20,1.883879e-22,2.303871e-24,2.459296e-26,2.280206e-28,1.818579e-30,1.228733e-32,6.841025e-35,9.988103e-38,0.000000e+00,0.000000e+00,0.000000e+00,1.061058e-05,1.772722e-02,4.378820e-02,1.393750e-02,5.412968e-02,2.677765e-02,4.275722e-03,7.127019e-03,2.549514e-03,4.850071e-04,5.755264e-05,4.575995e-06,2.546683e-07,1.023763e-08,3.048566e-10,6.870407e-12,1.194175e-13,1.627984e-15,1.767758e-17,1.550203e-19,1.148127e-21,4.502964e-23,5.925772e-24,2.349441e-25,5.430445e-27,8.789328e-29,1.067400e-30,9.926139e-33,7.147511e-35,9.538574e-37,0.000000e+00,0.000000e+00
7.2600,3.931158e-03,3.547037e-02,4.297090e-02,2.177955e-02,8.304942e-04,5.364440e-03,3.426014e-03,1.162998e-03,2.589338e-04,4.085864e-05,4.773744e-06,4.256563e-07,2.964997e-08,1.644628e-09,7.383374e-11,2.720983e-12,8.334808e-14,2.145809e-15,4.689720e-17,8.779681e-19,1.419524e-20,1.996158e-22,2.451164e-24,2.627363e-26,2.446235e-28,1.959239e-30,1.329407e-32,7.436287e-35,1.237211e-37,0.000000e+00,0.000000e+00,0.000000e+00,1.070618e-05,1.794811e-02,4.538693e-02,1.266828e-02,5.402763e-02,2.705947e-02,4.138484e-03,7.110057e-03,2.554274e-03,4.871425e-04,5.793189e-05,4.616019e-06,2.574642e-07,1.037408e-08,3.096789e-10,6.997236e-12,1.219545e-13,1.667395e-15,1.815954e-17,1.597319e-19,1.188659e-21,4.761458e-23,6.276051e-24,2.498149e-25,5.797893e-27,9.423046e-29,1.149152e-30,1.073121e-32,7.749235e-35,9.980247e-37,0.000000e+00,0.000000e+00
7.2800,3.881253e-03,3.534782e-02,4.295755e-02,2.191809e-02,9.409901e-04,5.340537e-03,3.436277e-03,1.171499e-03,2.617624e-04,4.144387e-05,4.858117e-06,4.346170e-07,3.037611e-08,1.690694e-09,7.616834e-11,2.817095e-12,8.660869e-14,2.238104e-15,4.910116e-17,9.228043e-19,1.497921e-20,2.114871e-22,2.607531e-24,2.806518e-26,2.623954e-28,2.110436e-30,1.438080e-32,8.081593e-35,1.501015e-37,0.000000e+00,0.000000e+00,0.000000e+00,1.080115e-05,1.816798e-02,4.698270e-02,1.139990e-02,5.392431e-02,2.734055e-02,4.001121e-03,7.092958e-03,2.559015e-03,4.892823e-04,5.831299e-05,4.656333e-06,2.602867e-07,1.051216e-08,3.145710e-10,7.126161e-12,1.245436e-13,1.707727e-15,1.865421e-17,1.645891e-19,1.229190e-21,5.032877e-23,6.646122e-24,2.655921e-25,6.189304e-27,1.010092e-28,1.236965e-30,1.159958e-32,8.400895e-35,1.044970e-36,0.000000e+00,0.000000e+00
7.3000,3.831104e-03,3.522266e-02,4.294099e-02,2.205520e-02,1.051687e-03,5.316227e-03,3.446434e-03,1.180024e-03,2.646133e-04,4.203601e-05,4.943790e-06,4.437470e-07,3.111851e-08,1.737954e-09,7.857186e-11,2.916400e-12,8.998993e-14,2.334171e-15,5.140387e-17,9.698308e-19,1.580471e-20,2.240372e-22,2.773508e-24,2.997466e-26,2.814158e-28,2.272932e-30,1.555367e-32,8.781022e-35,1.792390e-37,0.000000e+00,0.000000e+00,0.000000e+00,1.089639e-05,1.838684e-02,4.857545e-02,1.013235e-02,5.381972e-02,2.762086e-02,3.863635e-03,7.075722e-03,2.563736e-03,4.914266e-04,5.869594e-05,4.696938e-06,2.631361e-07,1.065190e-08,3.195333e-10,7.257334e-12,1.271821e-13,1.748818e-15,1.916158e-17,1.696051e-19,1.270549e-21,5.318513e-23,7.036993e-24,2.823286e-25,6.606192e-27,1.082590e-28,1.331272e-30,1.253606e-32,9.106520e-35,1.094937e-36,0.000000e+00,0.000000e+00
7.3200,3.780716e-03,3.509492e-02,4.292122e-02,2.219088e-02,1.162576e-03,5.291511e-03,3.456483e-03,1.188573e-03,2.674866e-04,4.263512e-05,5.030778e-06,4.530490e-07,3.187748e-08,1.786437e-09,8.104623e-11,3.018997e-12,9.349600e-14,2.434154e-15,5.380955e-17,1.019150e-18,1.667385e-20,2.373034e-22,2.949666e-24,3.200955e-26,3.017694e-28,2.447544e-30,1.681930e-32,9.538979e-35,2.113633e-37,0.000000e+00,0.000000e+00,0.000000e+00,1.099144e-05,1.860469e-02,5.016515e-02,8.865685e-03,5.371384e-02,2.790041e-02,3.726029e-03,7.058349e-03,2.568438e-03,4.935751e-04,5.908075e-05,4.737836e-06,2.660130e-07,1.079328e-08,3.245662e-10,7.390699e-12,1.298709e-13,1.790939e-15,1.968335e-17,1.748064e-19,1.314390e-21,5.619658e-23,7.449977e-24,3.000795e-25,7.050198e-27,1.160117e-28,1.432541e-30,1.354584e-32,9.870456e-35,1.148210e-36,0.000000e+00,0.000000e+00
